facility_id,lob,covenant_type,current_value,covenant_limit,status,reporting_date
F0173_03,CRE,LTV,77.16,65.0,Violation,2024-12-31
F0173_03,CRE,DSCR,2.38,1.25,Compliant,2025-03-31
F0173_03,CRE,LTV,68.46,65.0,Violation,2025-03-31
F0173_03,CRE,DSCR,2.52,1.25,Compliant,2025-06-30
F0173_03,CRE,LTV,76.54,65.0,Violation,2025-06-30
F0173_03,CRE,DSCR,2.54,1.25,Compliant,2025-09-30
F0173_03,CRE,LTV,80.98,65.0,Violation,2025-09-30
F0174_01,CRE,DSCR,1.19,1.25,Violation,2024-03-31
F0174_01,CRE,LTV,81.05,65.0,Violation,2024-03-31
F0174_01,CRE,DSCR,1.17,1.25,Violation,2024-06-30
F0174_01,CRE,LTV,64.51,65.0,Compliant,2024-06-30
F0174_01,CRE,DSCR,1.67,1.25,Compliant,2024-09-30
F0174_01,CRE,LTV,66.06,65.0,Violation,2024-09-30
F0174_01,CRE,DSCR,1.54,1.25,Compliant,2024-12-31
F0174_01,CRE,LTV,63.4,65.0,Compliant,2024-12-31
F0174_01,CRE,DSCR,1.27,1.25,Compliant,2025-03-31
F0174_01,CRE,LTV,73.58,65.0,Violation,2025-03-31
F0174_01,CRE,DSCR,1.41,1.25,Compliant,2025-06-30
F0174_01,CRE,LTV,63.98,65.0,Compliant,2025-06-30
F0174_01,CRE,DSCR,1.51,1.25,Compliant,2025-09-30
F0174_01,CRE,LTV,72.23,65.0,Violation,2025-09-30
F0175_01,CRE,DSCR,1.36,1.25,Compliant,2021-03-31
F0175_01,CRE,LTV,58.88,65.0,Compliant,2021-03-31
F0175_01,CRE,DSCR,1.69,1.25,Compliant,2021-06-30
F0175_01,CRE,LTV,61.39,65.0,Compliant,2021-06-30
F0175_01,CRE,DSCR,1.51,1.25,Compliant,2021-09-30
F0175_01,CRE,LTV,66.96,65.0,Violation,2021-09-30
F0175_01,CRE,DSCR,1.02,1.25,Violation,2021-12-31
F0175_01,CRE,LTV,48.74,65.0,Compliant,2021-12-31
F0175_01,CRE,DSCR,1.36,1.25,Compliant,2022-03-31
F0175_01,CRE,LTV,68.97,65.0,Violation,2022-03-31
F0175_01,CRE,DSCR,1.59,1.25,Compliant,2022-06-30
F0175_01,CRE,LTV,58.37,65.0,Compliant,2022-06-30
F0175_01,CRE,DSCR,1.53,1.25,Compliant,2022-09-30
F0175_01,CRE,LTV,56.72,65.0,Compliant,2022-09-30
F0175_01,CRE,DSCR,1.67,1.25,Compliant,2022-12-31
F0175_01,CRE,LTV,58.24,65.0,Compliant,2022-12-31
F0175_01,CRE,DSCR,1.37,1.25,Compliant,2023-03-31
F0175_01,CRE,LTV,52.95,65.0,Compliant,2023-03-31
F0175_01,CRE,DSCR,1.64,1.25,Compliant,2023-06-30
F0175_01,CRE,LTV,53.28,65.0,Compliant,2023-06-30
F0175_01,CRE,DSCR,1.46,1.25,Compliant,2023-09-30
F0175_01,CRE,LTV,57.2,65.0,Compliant,2023-09-30
F0175_02,CRE,DSCR,1.65,1.25,Compliant,2023-12-31
F0175_02,CRE,LTV,72.38,65.0,Violation,2023-12-31
F0175_02,CRE,DSCR,2.48,1.25,Compliant,2024-03-31
F0175_02,CRE,LTV,64.03,65.0,Compliant,2024-03-31
F0175_02,CRE,DSCR,1.66,1.25,Compliant,2024-06-30
F0175_02,CRE,LTV,78.26,65.0,Violation,2024-06-30
F0175_02,CRE,DSCR,1.87,1.25,Compliant,2024-09-30
F0175_02,CRE,LTV,59.06,65.0,Compliant,2024-09-30
F0175_02,CRE,DSCR,1.87,1.25,Compliant,2024-12-31
F0175_02,CRE,LTV,85.06,65.0,Violation,2024-12-31
F0175_02,CRE,DSCR,1.65,1.25,Compliant,2025-03-31
F0175_02,CRE,LTV,72.36,65.0,Violation,2025-03-31
F0175_02,CRE,DSCR,1.68,1.25,Compliant,2025-06-30
F0175_02,CRE,LTV,69.34,65.0,Violation,2025-06-30
F0175_02,CRE,DSCR,1.75,1.25,Compliant,2025-09-30
F0175_02,CRE,LTV,70.89,65.0,Violation,2025-09-30
F0175_03,CRE,DSCR,1.83,1.25,Compliant,2022-03-31
F0175_03,CRE,LTV,73.93,65.0,Violation,2022-03-31
F0175_03,CRE,DSCR,1.44,1.25,Compliant,2022-06-30
F0175_03,CRE,LTV,81.05,65.0,Violation,2022-06-30
F0175_03,CRE,DSCR,2.1,1.25,Compliant,2022-09-30
F0175_03,CRE,LTV,69.45,65.0,Violation,2022-09-30
F0175_03,CRE,DSCR,1.61,1.25,Compliant,2022-12-31
F0175_03,CRE,LTV,71.42,65.0,Violation,2022-12-31
F0175_03,CRE,DSCR,1.71,1.25,Compliant,2023-03-31
F0175_03,CRE,LTV,68.23,65.0,Violation,2023-03-31
F0175_03,CRE,DSCR,1.29,1.25,Compliant,2023-06-30
F0175_03,CRE,LTV,81.55,65.0,Violation,2023-06-30
F0175_03,CRE,DSCR,1.86,1.25,Compliant,2023-09-30
F0175_03,CRE,LTV,63.52,65.0,Compliant,2023-09-30
F0175_03,CRE,DSCR,1.76,1.25,Compliant,2023-12-31
F0175_03,CRE,LTV,68.04,65.0,Violation,2023-12-31
F0175_03,CRE,DSCR,1.4,1.25,Compliant,2024-03-31
F0175_03,CRE,LTV,54.07,65.0,Compliant,2024-03-31
F0175_03,CRE,DSCR,1.74,1.25,Compliant,2024-06-30
F0175_03,CRE,LTV,64.66,65.0,Compliant,2024-06-30
F0175_03,CRE,DSCR,1.51,1.25,Compliant,2024-09-30
F0175_03,CRE,LTV,75.26,65.0,Violation,2024-09-30
F0175_03,CRE,DSCR,2.06,1.25,Compliant,2024-12-31
F0175_03,CRE,LTV,69.99,65.0,Violation,2024-12-31
F0175_03,CRE,DSCR,1.92,1.25,Compliant,2025-03-31
F0175_03,CRE,LTV,69.12,65.0,Violation,2025-03-31
F0175_03,CRE,DSCR,1.97,1.25,Compliant,2025-06-30
F0175_03,CRE,LTV,61.16,65.0,Compliant,2025-06-30
F0175_03,CRE,DSCR,1.31,1.25,Compliant,2025-09-30
F0175_03,CRE,LTV,72.25,65.0,Violation,2025-09-30
F0176_01,CRE,DSCR,1.89,1.25,Compliant,2022-09-30
F0176_01,CRE,LTV,72.89,65.0,Violation,2022-09-30
F0176_01,CRE,DSCR,1.99,1.25,Compliant,2022-12-31
F0176_01,CRE,LTV,73.47,65.0,Violation,2022-12-31
F0176_01,CRE,DSCR,1.84,1.25,Compliant,2023-03-31
F0176_01,CRE,LTV,72.76,65.0,Violation,2023-03-31
F0176_02,CRE,DSCR,1.46,1.25,Compliant,2021-09-30
F0176_02,CRE,LTV,54.39,65.0,Compliant,2021-09-30
F0176_02,CRE,DSCR,1.51,1.25,Compliant,2021-12-31
F0176_02,CRE,LTV,49.99,65.0,Compliant,2021-12-31
F0176_02,CRE,DSCR,1.71,1.25,Compliant,2022-03-31
F0176_02,CRE,LTV,43.76,65.0,Compliant,2022-03-31
F0176_02,CRE,DSCR,1.48,1.25,Compliant,2022-06-30
F0176_02,CRE,LTV,66.57,65.0,Violation,2022-06-30
F0176_02,CRE,DSCR,1.09,1.25,Violation,2022-09-30
F0176_02,CRE,LTV,50.18,65.0,Compliant,2022-09-30
F0176_02,CRE,DSCR,1.01,1.25,Violation,2022-12-31
F0176_02,CRE,LTV,54.68,65.0,Compliant,2022-12-31
F0176_02,CRE,DSCR,1.25,1.25,Compliant,2023-03-31
F0176_02,CRE,LTV,53.41,65.0,Compliant,2023-03-31
F0176_02,CRE,DSCR,1.59,1.25,Compliant,2023-06-30
F0176_02,CRE,LTV,63.66,65.0,Compliant,2023-06-30
F0176_02,CRE,DSCR,1.53,1.25,Compliant,2023-09-30
F0176_02,CRE,LTV,60.42,65.0,Compliant,2023-09-30
F0176_02,CRE,DSCR,1.44,1.25,Compliant,2023-12-31
F0176_02,CRE,LTV,52.03,65.0,Compliant,2023-12-31
F0176_02,CRE,DSCR,1.41,1.25,Compliant,2024-03-31
F0176_02,CRE,LTV,52.64,65.0,Compliant,2024-03-31
F0176_02,CRE,DSCR,1.24,1.25,Violation,2024-06-30
F0176_02,CRE,LTV,52.39,65.0,Compliant,2024-06-30
F0176_02,CRE,DSCR,1.24,1.25,Violation,2024-09-30
F0176_02,CRE,LTV,57.26,65.0,Compliant,2024-09-30
F0176_02,CRE,DSCR,1.3,1.25,Compliant,2024-12-31
F0176_02,CRE,LTV,59.01,65.0,Compliant,2024-12-31
F0176_02,CRE,DSCR,1.61,1.25,Compliant,2025-03-31
F0176_02,CRE,LTV,56.48,65.0,Compliant,2025-03-31
F0176_02,CRE,DSCR,1.15,1.25,Violation,2025-06-30
F0176_02,CRE,LTV,62.17,65.0,Compliant,2025-06-30
F0176_02,CRE,DSCR,1.28,1.25,Compliant,2025-09-30
F0176_02,CRE,LTV,50.93,65.0,Compliant,2025-09-30
F0176_03,CRE,DSCR,2.14,1.25,Compliant,2021-12-31
F0176_03,CRE,LTV,75.56,65.0,Violation,2021-12-31
F0176_03,CRE,DSCR,2.47,1.25,Compliant,2022-03-31
F0176_03,CRE,LTV,70.88,65.0,Violation,2022-03-31
F0176_03,CRE,DSCR,2.59,1.25,Compliant,2022-06-30
F0176_03,CRE,LTV,83.32,65.0,Violation,2022-06-30
F0176_03,CRE,DSCR,2.53,1.25,Compliant,2022-09-30
F0176_03,CRE,LTV,79.38,65.0,Violation,2022-09-30
F0176_03,CRE,DSCR,2.16,1.25,Compliant,2022-12-31
F0176_03,CRE,LTV,69.99,65.0,Violation,2022-12-31
F0176_03,CRE,DSCR,2.19,1.25,Compliant,2023-03-31
F0176_03,CRE,LTV,71.09,65.0,Violation,2023-03-31
F0176_03,CRE,DSCR,2.41,1.25,Compliant,2023-06-30
F0176_03,CRE,LTV,61.01,65.0,Compliant,2023-06-30
F0176_03,CRE,DSCR,2.12,1.25,Compliant,2023-09-30
F0176_03,CRE,LTV,72.6,65.0,Violation,2023-09-30
F0176_03,CRE,DSCR,2.22,1.25,Compliant,2023-12-31
F0176_03,CRE,LTV,60.78,65.0,Compliant,2023-12-31
F0177_01,CRE,DSCR,1.72,1.25,Compliant,2022-12-31
F0177_01,CRE,LTV,55.9,65.0,Compliant,2022-12-31
F0177_01,CRE,DSCR,2.17,1.25,Compliant,2023-03-31
F0177_01,CRE,LTV,53.95,65.0,Compliant,2023-03-31
F0177_01,CRE,DSCR,2.04,1.25,Compliant,2023-06-30
F0177_01,CRE,LTV,54.39,65.0,Compliant,2023-06-30
F0177_01,CRE,DSCR,2.09,1.25,Compliant,2023-09-30
F0177_01,CRE,LTV,44.78,65.0,Compliant,2023-09-30
F0177_01,CRE,DSCR,2.2,1.25,Compliant,2023-12-31
F0177_01,CRE,LTV,46.44,65.0,Compliant,2023-12-31
F0177_01,CRE,DSCR,2.07,1.25,Compliant,2024-03-31
F0177_01,CRE,LTV,44.6,65.0,Compliant,2024-03-31
F0177_01,CRE,DSCR,2.28,1.25,Compliant,2024-06-30
F0177_01,CRE,LTV,55.4,65.0,Compliant,2024-06-30
F0177_01,CRE,DSCR,2.25,1.25,Compliant,2024-09-30
F0177_01,CRE,LTV,51.28,65.0,Compliant,2024-09-30
F0177_01,CRE,DSCR,1.96,1.25,Compliant,2024-12-31
F0177_01,CRE,LTV,52.11,65.0,Compliant,2024-12-31
F0177_01,CRE,DSCR,2.21,1.25,Compliant,2025-03-31
F0177_01,CRE,LTV,51.63,65.0,Compliant,2025-03-31
F0177_01,CRE,DSCR,1.72,1.25,Compliant,2025-06-30
F0177_01,CRE,LTV,49.54,65.0,Compliant,2025-06-30
F0177_01,CRE,DSCR,1.96,1.25,Compliant,2025-09-30
F0177_01,CRE,LTV,54.22,65.0,Compliant,2025-09-30
F0177_02,CRE,DSCR,2.14,1.25,Compliant,2021-06-30
F0177_02,CRE,LTV,46.17,65.0,Compliant,2021-06-30
F0177_02,CRE,DSCR,2.07,1.25,Compliant,2021-09-30
F0177_02,CRE,LTV,49.5,65.0,Compliant,2021-09-30
F0177_02,CRE,DSCR,2.6,1.25,Compliant,2021-12-31
F0177_02,CRE,LTV,41.72,65.0,Compliant,2021-12-31
F0177_02,CRE,DSCR,2.37,1.25,Compliant,2022-03-31
F0177_02,CRE,LTV,48.07,65.0,Compliant,2022-03-31
F0177_02,CRE,DSCR,2.34,1.25,Compliant,2022-06-30
F0177_02,CRE,LTV,43.69,65.0,Compliant,2022-06-30
F0177_02,CRE,DSCR,2.22,1.25,Compliant,2022-09-30
F0177_02,CRE,LTV,47.32,65.0,Compliant,2022-09-30
F0177_02,CRE,DSCR,2.09,1.25,Compliant,2022-12-31
F0177_02,CRE,LTV,42.49,65.0,Compliant,2022-12-31
F0177_02,CRE,DSCR,2.14,1.25,Compliant,2023-03-31
F0177_02,CRE,LTV,42.1,65.0,Compliant,2023-03-31
F0177_02,CRE,DSCR,2.77,1.25,Compliant,2023-06-30
F0177_02,CRE,LTV,45.27,65.0,Compliant,2023-06-30
F0177_02,CRE,DSCR,2.58,1.25,Compliant,2023-09-30
F0177_02,CRE,LTV,50.54,65.0,Compliant,2023-09-30
F0177_02,CRE,DSCR,2.23,1.25,Compliant,2023-12-31
F0177_02,CRE,LTV,39.92,65.0,Compliant,2023-12-31
F0177_02,CRE,DSCR,2.75,1.25,Compliant,2024-03-31
F0177_02,CRE,LTV,51.34,65.0,Compliant,2024-03-31
F0177_02,CRE,DSCR,2.41,1.25,Compliant,2024-06-30
F0177_02,CRE,LTV,43.48,65.0,Compliant,2024-06-30
F0177_02,CRE,DSCR,2.46,1.25,Compliant,2024-09-30
F0177_02,CRE,LTV,40.71,65.0,Compliant,2024-09-30
F0177_02,CRE,DSCR,2.31,1.25,Compliant,2024-12-31
F0177_02,CRE,LTV,44.32,65.0,Compliant,2024-12-31
F0177_02,CRE,DSCR,2.54,1.25,Compliant,2025-03-31
F0177_02,CRE,LTV,44.67,65.0,Compliant,2025-03-31
F0177_02,CRE,DSCR,2.59,1.25,Compliant,2025-06-30
F0177_02,CRE,LTV,43.27,65.0,Compliant,2025-06-30
F0177_02,CRE,DSCR,2.34,1.25,Compliant,2025-09-30
F0177_02,CRE,LTV,41.64,65.0,Compliant,2025-09-30
F0177_03,CRE,DSCR,1.16,1.25,Violation,2021-03-31
F0177_03,CRE,LTV,64.31,65.0,Compliant,2021-03-31
F0177_03,CRE,DSCR,1.65,1.25,Compliant,2021-06-30
F0177_03,CRE,LTV,57.05,65.0,Compliant,2021-06-30
F0177_03,CRE,DSCR,1.52,1.25,Compliant,2021-09-30
F0177_03,CRE,LTV,64.44,65.0,Compliant,2021-09-30
F0177_03,CRE,DSCR,1.38,1.25,Compliant,2021-12-31
F0177_03,CRE,LTV,67.93,65.0,Violation,2021-12-31
F0177_03,CRE,DSCR,1.24,1.25,Violation,2022-03-31
F0177_03,CRE,LTV,64.5,65.0,Compliant,2022-03-31
F0177_03,CRE,DSCR,1.15,1.25,Violation,2022-06-30
F0177_03,CRE,LTV,62.45,65.0,Compliant,2022-06-30
F0177_03,CRE,DSCR,1.5,1.25,Compliant,2022-09-30
F0177_03,CRE,LTV,64.45,65.0,Compliant,2022-09-30
F0177_03,CRE,DSCR,1.17,1.25,Violation,2022-12-31
F0177_03,CRE,LTV,54.89,65.0,Compliant,2022-12-31
F0177_03,CRE,DSCR,1.37,1.25,Compliant,2023-03-31
F0177_03,CRE,LTV,61.48,65.0,Compliant,2023-03-31
F0177_03,CRE,DSCR,1.63,1.25,Compliant,2023-06-30
F0177_03,CRE,LTV,65.06,65.0,Violation,2023-06-30
F0177_03,CRE,DSCR,0.95,1.25,Violation,2023-09-30
F0177_03,CRE,LTV,58.72,65.0,Compliant,2023-09-30
F0177_03,CRE,DSCR,1.09,1.25,Violation,2023-12-31
F0177_03,CRE,LTV,66.57,65.0,Violation,2023-12-31
F0177_03,CRE,DSCR,1.27,1.25,Compliant,2024-03-31
F0177_03,CRE,LTV,73.18,65.0,Violation,2024-03-31
F0177_03,CRE,DSCR,1.04,1.25,Violation,2024-06-30
F0177_03,CRE,LTV,67.09,65.0,Violation,2024-06-30
F0177_03,CRE,DSCR,1.11,1.25,Violation,2024-09-30
F0177_03,CRE,LTV,63.74,65.0,Compliant,2024-09-30
F0177_03,CRE,DSCR,1.45,1.25,Compliant,2024-12-31
F0177_03,CRE,LTV,68.57,65.0,Violation,2024-12-31
F0177_03,CRE,DSCR,1.09,1.25,Violation,2025-03-31
F0177_03,CRE,LTV,68.59,65.0,Violation,2025-03-31
F0177_03,CRE,DSCR,1.21,1.25,Violation,2025-06-30
F0177_03,CRE,LTV,63.89,65.0,Compliant,2025-06-30
F0177_03,CRE,DSCR,1.25,1.25,Compliant,2025-09-30
F0177_03,CRE,LTV,77.8,65.0,Violation,2025-09-30
F0178_01,CRE,DSCR,1.39,1.25,Compliant,2022-12-31
F0178_01,CRE,LTV,70.84,65.0,Violation,2022-12-31
F0178_01,CRE,DSCR,1.68,1.25,Compliant,2023-03-31
F0178_01,CRE,LTV,63.54,65.0,Compliant,2023-03-31
F0178_01,CRE,DSCR,1.31,1.25,Compliant,2023-06-30
F0178_01,CRE,LTV,64.24,65.0,Compliant,2023-06-30
F0178_01,CRE,DSCR,1.53,1.25,Compliant,2023-09-30
F0178_01,CRE,LTV,69.63,65.0,Violation,2023-09-30
F0178_01,CRE,DSCR,1.16,1.25,Violation,2023-12-31
F0178_01,CRE,LTV,72.0,65.0,Violation,2023-12-31
F0178_01,CRE,DSCR,1.15,1.25,Violation,2024-03-31
F0178_01,CRE,LTV,69.4,65.0,Violation,2024-03-31
F0178_01,CRE,DSCR,1.03,1.25,Violation,2024-06-30
F0178_01,CRE,LTV,71.72,65.0,Violation,2024-06-30
F0178_01,CRE,DSCR,1.37,1.25,Compliant,2024-09-30
F0178_01,CRE,LTV,75.02,65.0,Violation,2024-09-30
F0178_01,CRE,DSCR,1.49,1.25,Compliant,2024-12-31
F0178_01,CRE,LTV,81.61,65.0,Violation,2024-12-31
F0178_01,CRE,DSCR,1.38,1.25,Compliant,2025-03-31
F0178_01,CRE,LTV,68.47,65.0,Violation,2025-03-31
F0178_01,CRE,DSCR,1.07,1.25,Violation,2025-06-30
F0178_01,CRE,LTV,61.98,65.0,Compliant,2025-06-30
F0178_01,CRE,DSCR,1.06,1.25,Violation,2025-09-30
F0178_01,CRE,LTV,63.37,65.0,Compliant,2025-09-30
F0178_02,CRE,DSCR,2.61,1.25,Compliant,2020-12-31
F0178_02,CRE,LTV,59.85,65.0,Compliant,2020-12-31
F0178_02,CRE,DSCR,2.77,1.25,Compliant,2021-03-31
F0178_02,CRE,LTV,47.09,65.0,Compliant,2021-03-31
F0178_02,CRE,DSCR,2.33,1.25,Compliant,2021-06-30
F0178_02,CRE,LTV,48.9,65.0,Compliant,2021-06-30
F0178_02,CRE,DSCR,2.35,1.25,Compliant,2021-09-30
F0178_02,CRE,LTV,42.91,65.0,Compliant,2021-09-30
F0178_02,CRE,DSCR,2.61,1.25,Compliant,2021-12-31
F0178_02,CRE,LTV,51.94,65.0,Compliant,2021-12-31
F0178_02,CRE,DSCR,2.6,1.25,Compliant,2022-03-31
F0178_02,CRE,LTV,52.37,65.0,Compliant,2022-03-31
F0178_02,CRE,DSCR,2.5,1.25,Compliant,2022-06-30
F0178_02,CRE,LTV,36.88,65.0,Compliant,2022-06-30
F0178_02,CRE,DSCR,2.69,1.25,Compliant,2022-09-30
F0178_02,CRE,LTV,53.56,65.0,Compliant,2022-09-30
F0178_02,CRE,DSCR,2.54,1.25,Compliant,2022-12-31
F0178_02,CRE,LTV,40.52,65.0,Compliant,2022-12-31
F0178_02,CRE,DSCR,2.54,1.25,Compliant,2023-03-31
F0178_02,CRE,LTV,42.87,65.0,Compliant,2023-03-31
F0178_02,CRE,DSCR,2.59,1.25,Compliant,2023-06-30
F0178_02,CRE,LTV,42.17,65.0,Compliant,2023-06-30
F0178_02,CRE,DSCR,2.29,1.25,Compliant,2023-09-30
F0178_02,CRE,LTV,42.87,65.0,Compliant,2023-09-30
F0178_02,CRE,DSCR,2.26,1.25,Compliant,2023-12-31
F0178_02,CRE,LTV,44.93,65.0,Compliant,2023-12-31
F0178_02,CRE,DSCR,2.28,1.25,Compliant,2024-03-31
F0178_02,CRE,LTV,41.54,65.0,Compliant,2024-03-31
F0178_02,CRE,DSCR,2.42,1.25,Compliant,2024-06-30
F0178_02,CRE,LTV,47.84,65.0,Compliant,2024-06-30
F0178_02,CRE,DSCR,2.5,1.25,Compliant,2024-09-30
F0178_02,CRE,LTV,48.03,65.0,Compliant,2024-09-30
F0178_02,CRE,DSCR,2.52,1.25,Compliant,2024-12-31
F0178_02,CRE,LTV,44.24,65.0,Compliant,2024-12-31
F0178_02,CRE,DSCR,2.37,1.25,Compliant,2025-03-31
F0178_02,CRE,LTV,55.63,65.0,Compliant,2025-03-31
F0178_02,CRE,DSCR,2.35,1.25,Compliant,2025-06-30
F0178_02,CRE,LTV,51.17,65.0,Compliant,2025-06-30
F0178_02,CRE,DSCR,2.16,1.25,Compliant,2025-09-30
F0178_02,CRE,LTV,47.91,65.0,Compliant,2025-09-30
F0179_01,CRE,DSCR,2.15,1.25,Compliant,2021-06-30
F0179_01,CRE,LTV,75.03,65.0,Violation,2021-06-30
F0179_01,CRE,DSCR,2.32,1.25,Compliant,2021-09-30
F0179_01,CRE,LTV,66.13,65.0,Violation,2021-09-30
F0179_01,CRE,DSCR,2.13,1.25,Compliant,2021-12-31
F0179_01,CRE,LTV,57.99,65.0,Compliant,2021-12-31
F0179_01,CRE,DSCR,1.91,1.25,Compliant,2022-03-31
F0179_01,CRE,LTV,90.4,65.0,Violation,2022-03-31
F0179_01,CRE,DSCR,2.18,1.25,Compliant,2022-06-30
F0179_01,CRE,LTV,82.15,65.0,Violation,2022-06-30
F0179_01,CRE,DSCR,1.89,1.25,Compliant,2022-09-30
F0179_01,CRE,LTV,71.19,65.0,Violation,2022-09-30
F0179_01,CRE,DSCR,2.12,1.25,Compliant,2022-12-31
F0179_01,CRE,LTV,73.27,65.0,Violation,2022-12-31
F0179_01,CRE,DSCR,1.71,1.25,Compliant,2023-03-31
F0179_01,CRE,LTV,61.9,65.0,Compliant,2023-03-31
F0179_01,CRE,DSCR,2.07,1.25,Compliant,2023-06-30
F0179_01,CRE,LTV,81.32,65.0,Violation,2023-06-30
F0179_01,CRE,DSCR,1.95,1.25,Compliant,2023-09-30
F0179_01,CRE,LTV,72.78,65.0,Violation,2023-09-30
F0179_01,CRE,DSCR,2.32,1.25,Compliant,2023-12-31
F0179_01,CRE,LTV,79.14,65.0,Violation,2023-12-31
F0179_01,CRE,DSCR,1.98,1.25,Compliant,2024-03-31
F0179_01,CRE,LTV,66.1,65.0,Violation,2024-03-31
F0179_01,CRE,DSCR,2.05,1.25,Compliant,2024-06-30
F0179_01,CRE,LTV,83.82,65.0,Violation,2024-06-30
F0179_01,CRE,DSCR,2.27,1.25,Compliant,2024-09-30
F0179_01,CRE,LTV,76.61,65.0,Violation,2024-09-30
F0179_01,CRE,DSCR,2.31,1.25,Compliant,2024-12-31
F0179_01,CRE,LTV,72.33,65.0,Violation,2024-12-31
F0179_01,CRE,DSCR,1.98,1.25,Compliant,2025-03-31
F0179_01,CRE,LTV,71.15,65.0,Violation,2025-03-31
F0179_01,CRE,DSCR,2.06,1.25,Compliant,2025-06-30
F0179_01,CRE,LTV,74.73,65.0,Violation,2025-06-30
F0179_01,CRE,DSCR,1.94,1.25,Compliant,2025-09-30
F0179_01,CRE,LTV,61.88,65.0,Compliant,2025-09-30
F0179_02,CRE,DSCR,1.54,1.25,Compliant,2022-03-31
F0179_02,CRE,LTV,60.71,65.0,Compliant,2022-03-31
F0179_02,CRE,DSCR,1.65,1.25,Compliant,2022-06-30
F0179_02,CRE,LTV,72.3,65.0,Violation,2022-06-30
F0179_02,CRE,DSCR,1.54,1.25,Compliant,2022-09-30
F0179_02,CRE,LTV,64.57,65.0,Compliant,2022-09-30
F0179_02,CRE,DSCR,1.16,1.25,Violation,2022-12-31
F0179_02,CRE,LTV,68.76,65.0,Violation,2022-12-31
F0179_02,CRE,DSCR,1.31,1.25,Compliant,2023-03-31
F0179_02,CRE,LTV,61.37,65.0,Compliant,2023-03-31
F0179_02,CRE,DSCR,1.53,1.25,Compliant,2023-06-30
F0179_02,CRE,LTV,55.46,65.0,Compliant,2023-06-30
F0179_02,CRE,DSCR,1.78,1.25,Compliant,2023-09-30
F0179_02,CRE,LTV,56.96,65.0,Compliant,2023-09-30
F0179_02,CRE,DSCR,1.43,1.25,Compliant,2023-12-31
F0179_02,CRE,LTV,68.86,65.0,Violation,2023-12-31
F0179_02,CRE,DSCR,1.46,1.25,Compliant,2024-03-31
F0179_02,CRE,LTV,60.28,65.0,Compliant,2024-03-31
F0179_02,CRE,DSCR,1.76,1.25,Compliant,2024-06-30
F0179_02,CRE,LTV,68.52,65.0,Violation,2024-06-30
F0179_02,CRE,DSCR,1.76,1.25,Compliant,2024-09-30
F0179_02,CRE,LTV,65.73,65.0,Violation,2024-09-30
F0179_02,CRE,DSCR,2.08,1.25,Compliant,2024-12-31
F0179_02,CRE,LTV,74.58,65.0,Violation,2024-12-31
F0179_02,CRE,DSCR,1.64,1.25,Compliant,2025-03-31
F0179_02,CRE,LTV,69.36,65.0,Violation,2025-03-31
F0179_02,CRE,DSCR,1.76,1.25,Compliant,2025-06-30
F0179_02,CRE,LTV,83.74,65.0,Violation,2025-06-30
F0179_02,CRE,DSCR,1.45,1.25,Compliant,2025-09-30
F0179_02,CRE,LTV,56.42,65.0,Compliant,2025-09-30
F0180_01,CRE,DSCR,2.03,1.25,Compliant,2022-09-30
F0180_01,CRE,LTV,46.96,65.0,Compliant,2022-09-30
F0180_01,CRE,DSCR,1.78,1.25,Compliant,2022-12-31
F0180_01,CRE,LTV,54.51,65.0,Compliant,2022-12-31
F0180_01,CRE,DSCR,1.29,1.25,Compliant,2023-03-31
F0180_01,CRE,LTV,60.19,65.0,Compliant,2023-03-31
F0180_01,CRE,DSCR,1.66,1.25,Compliant,2023-06-30
F0180_01,CRE,LTV,49.5,65.0,Compliant,2023-06-30
F0180_01,CRE,DSCR,1.77,1.25,Compliant,2023-09-30
F0180_01,CRE,LTV,44.37,65.0,Compliant,2023-09-30
F0180_01,CRE,DSCR,1.9,1.25,Compliant,2023-12-31
F0180_01,CRE,LTV,49.66,65.0,Compliant,2023-12-31
F0180_01,CRE,DSCR,1.53,1.25,Compliant,2024-03-31
F0180_01,CRE,LTV,51.6,65.0,Compliant,2024-03-31
F0180_01,CRE,DSCR,2.09,1.25,Compliant,2024-06-30
F0180_01,CRE,LTV,58.11,65.0,Compliant,2024-06-30
F0180_01,CRE,DSCR,2.0,1.25,Compliant,2024-09-30
F0180_01,CRE,LTV,56.47,65.0,Compliant,2024-09-30
F0180_01,CRE,DSCR,2.08,1.25,Compliant,2024-12-31
F0180_01,CRE,LTV,55.2,65.0,Compliant,2024-12-31
F0180_01,CRE,DSCR,1.65,1.25,Compliant,2025-03-31
F0180_01,CRE,LTV,50.39,65.0,Compliant,2025-03-31
F0180_01,CRE,DSCR,1.78,1.25,Compliant,2025-06-30
F0180_01,CRE,LTV,45.01,65.0,Compliant,2025-06-30
F0180_01,CRE,DSCR,2.06,1.25,Compliant,2025-09-30
F0180_01,CRE,LTV,53.38,65.0,Compliant,2025-09-30
F0180_02,CRE,DSCR,2.53,1.25,Compliant,2023-12-31
F0180_02,CRE,LTV,45.13,65.0,Compliant,2023-12-31
F0180_02,CRE,DSCR,2.27,1.25,Compliant,2024-03-31
F0180_02,CRE,LTV,41.77,65.0,Compliant,2024-03-31
F0180_02,CRE,DSCR,2.51,1.25,Compliant,2024-06-30
F0180_02,CRE,LTV,36.49,65.0,Compliant,2024-06-30
