facility_id,obligor_name,obligor_rating,balance,origination_date,maturity_date,reporting_date,lob,industry,free_cash_flow,fixed_charge_coverage,cash_flow_leverage,liquidity,profitability,growth,sir,cre_property_type,msa,noi,property_value,dscr,ltv
F0161_02,Partners Corp Company,14,5123914.46,2023-01-28,2028-12-06,2025-06-30,CRE,,,,,,,,,Industrial,Austin,770167.38,8143049.36,2.61,62.92
F0161_02,Partners Corp Company,14,5252629.42,2023-01-28,2028-12-06,2025-09-30,CRE,,,,,,,,,Industrial,Austin,660026.81,7989694.64,2.72,65.74
F0162_01,Corporation Group Partners,8,5113307.57,2022-12-10,2025-09-11,2022-12-31,CRE,,,,,,,,,Multifamily,Jacksonville,979002.1,13145954.18,1.95,38.9
F0162_01,Corporation Group Partners,8,6299292.52,2022-12-10,2025-09-11,2023-03-31,CRE,,,,,,,,,Multifamily,Jacksonville,1024838.63,13389440.68,1.47,47.05
F0162_01,Corporation Group Partners,8,6063877.68,2022-12-10,2025-09-11,2023-06-30,CRE,,,,,,,,,Multifamily,Jacksonville,975191.22,14540120.16,1.74,41.7
F0162_01,Corporation Group Partners,9,5603180.75,2022-12-10,2025-09-11,2023-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,1097877.21,13136310.91,1.97,42.65
F0162_01,Corporation Group Partners,9,6049049.09,2022-12-10,2025-09-11,2023-12-31,CRE,,,,,,,,,Multifamily,Jacksonville,1050567.85,13619451.87,2.04,44.41
F0162_01,Corporation Group Partners,10,5737418.58,2022-12-10,2025-09-11,2024-03-31,CRE,,,,,,,,,Multifamily,Jacksonville,911044.09,13242754.99,2.17,43.32
F0162_01,Corporation Group Partners,10,5376038.54,2022-12-10,2025-09-11,2024-06-30,CRE,,,,,,,,,Multifamily,Jacksonville,1065557.07,14315598.65,1.17,37.55
F0162_01,Corporation Group Partners,10,6494002.87,2022-12-10,2025-09-11,2024-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,866090.42,12507566.63,1.68,51.92
F0162_01,Corporation Group Partners,10,5923109.71,2022-12-10,2025-09-11,2024-12-31,CRE,,,,,,,,,Multifamily,Jacksonville,1030946.88,12393062.78,1.73,47.79
F0162_01,Corporation Group Partners,10,5029272.51,2022-12-10,2025-09-11,2025-03-31,CRE,,,,,,,,,Multifamily,Jacksonville,991992.87,13391260.47,1.94,37.56
F0162_01,Corporation Group Partners,9,6514455.66,2022-12-10,2025-09-11,2025-06-30,CRE,,,,,,,,,Multifamily,Jacksonville,1011134.74,13990082.32,1.54,46.56
F0162_01,Corporation Group Partners,9,6453675.78,2022-12-10,2025-09-11,2025-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,975831.38,14098479.97,1.63,45.78
F0162_02,Corporation Group Partners,14,22372421.13,2023-09-10,2029-07-26,2023-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,1827306.81,29381284.32,1.4,76.15
F0162_02,Corporation Group Partners,14,22295856.04,2023-09-10,2029-07-26,2023-12-31,CRE,,,,,,,,,Multifamily,Jacksonville,1677605.66,30917686.59,1.6,72.11
F0162_02,Corporation Group Partners,13,19641509.7,2023-09-10,2029-07-26,2024-03-31,CRE,,,,,,,,,Multifamily,Jacksonville,1582018.99,30185827.31,1.75,65.07
F0162_02,Corporation Group Partners,14,20820262.21,2023-09-10,2029-07-26,2024-06-30,CRE,,,,,,,,,Multifamily,Jacksonville,1608895.97,29213443.38,1.45,71.27
F0162_02,Corporation Group Partners,13,21935867.54,2023-09-10,2029-07-26,2024-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,2215624.26,28852548.16,1.42,76.03
F0162_02,Corporation Group Partners,13,19857859.72,2023-09-10,2029-07-26,2024-12-31,CRE,,,,,,,,,Multifamily,Jacksonville,1886608.15,27646560.02,1.63,71.83
F0162_02,Corporation Group Partners,13,17921881.08,2023-09-10,2029-07-26,2025-03-31,CRE,,,,,,,,,Multifamily,Jacksonville,1764155.15,30766802.51,1.7,58.25
F0162_02,Corporation Group Partners,13,19985340.04,2023-09-10,2029-07-26,2025-06-30,CRE,,,,,,,,,Multifamily,Jacksonville,2023985.51,30212060.51,1.3,66.15
F0162_02,Corporation Group Partners,13,23294060.28,2023-09-10,2029-07-26,2025-09-30,CRE,,,,,,,,,Multifamily,Jacksonville,1815911.72,32699919.43,1.28,71.24
F0163_01,Global Systems Corp,10,17186499.47,2022-10-22,2026-08-20,2022-12-31,CRE,,,,,,,,,Industrial,Indianapolis,3124386.34,28219778.05,1.67,60.9
F0163_01,Global Systems Corp,10,15489135.59,2022-10-22,2026-08-20,2023-03-31,CRE,,,,,,,,,Industrial,Indianapolis,2920422.07,29378835.32,1.34,52.72
F0163_01,Global Systems Corp,9,18567966.33,2022-10-22,2026-08-20,2023-06-30,CRE,,,,,,,,,Industrial,Indianapolis,2546441.94,28298881.61,2.07,65.61
F0163_01,Global Systems Corp,9,16370972.67,2022-10-22,2026-08-20,2023-09-30,CRE,,,,,,,,,Industrial,Indianapolis,2759571.59,28375015.04,1.41,57.7
F0163_01,Global Systems Corp,9,19383481.33,2022-10-22,2026-08-20,2023-12-31,CRE,,,,,,,,,Industrial,Indianapolis,2431848.66,29223823.16,1.45,66.33
F0163_01,Global Systems Corp,9,17488953.28,2022-10-22,2026-08-20,2024-03-31,CRE,,,,,,,,,Industrial,Indianapolis,2629484.81,27085569.74,1.2,64.57
F0163_01,Global Systems Corp,9,16077833.3,2022-10-22,2026-08-20,2024-06-30,CRE,,,,,,,,,Industrial,Indianapolis,3018237.03,29700771.28,1.6,54.13
F0163_01,Global Systems Corp,9,19458214.61,2022-10-22,2026-08-20,2024-09-30,CRE,,,,,,,,,Industrial,Indianapolis,3040703.38,28119519.55,1.28,69.2
F0163_01,Global Systems Corp,9,16680409.75,2022-10-22,2026-08-20,2024-12-31,CRE,,,,,,,,,Industrial,Indianapolis,2954320.15,24762553.6,1.26,67.36
F0163_01,Global Systems Corp,10,17210905.61,2022-10-22,2026-08-20,2025-03-31,CRE,,,,,,,,,Industrial,Indianapolis,3042294.72,28372254.04,1.52,60.66
F0163_01,Global Systems Corp,9,18282184.11,2022-10-22,2026-08-20,2025-06-30,CRE,,,,,,,,,Industrial,Indianapolis,2731572.3,27116845.01,1.16,67.42
F0163_01,Global Systems Corp,9,18352302.13,2022-10-22,2026-08-20,2025-09-30,CRE,,,,,,,,,Industrial,Indianapolis,2863751.97,27227973.23,1.43,67.4
F0163_02,Global Systems Corp,6,1450742.74,2024-01-17,2028-04-03,2024-03-31,CRE,,,,,,,,,Industrial,Indianapolis,176802.08,2254491.45,1.84,64.35
F0163_02,Global Systems Corp,6,1380100.61,2024-01-17,2028-04-03,2024-06-30,CRE,,,,,,,,,Industrial,Indianapolis,183252.11,2158350.94,2.17,63.94
F0163_02,Global Systems Corp,6,1978380.52,2024-01-17,2028-04-03,2024-09-30,CRE,,,,,,,,,Industrial,Indianapolis,171534.44,2145513.53,1.93,92.21
F0163_02,Global Systems Corp,6,1704615.15,2024-01-17,2028-04-03,2024-12-31,CRE,,,,,,,,,Industrial,Indianapolis,170978.7,2227172.02,1.78,76.54
F0163_02,Global Systems Corp,6,1511279.15,2024-01-17,2028-04-03,2025-03-31,CRE,,,,,,,,,Industrial,Indianapolis,162269.63,2358704.83,1.96,64.07
F0163_02,Global Systems Corp,6,1639372.23,2024-01-17,2028-04-03,2025-06-30,CRE,,,,,,,,,Industrial,Indianapolis,187270.25,2213316.12,1.52,74.07
F0163_02,Global Systems Corp,6,1758240.33,2024-01-17,2028-04-03,2025-09-30,CRE,,,,,,,,,Industrial,Indianapolis,160365.65,2131404.81,2.0,82.49
F0163_03,Global Systems Corp,11,8684172.59,2020-10-17,2025-02-25,2020-12-31,CRE,,,,,,,,,Industrial,Indianapolis,722350.97,12100970.31,1.27,71.76
F0163_03,Global Systems Corp,10,8161766.75,2020-10-17,2025-02-25,2021-03-31,CRE,,,,,,,,,Industrial,Indianapolis,786583.66,11861517.79,1.16,68.81
F0163_03,Global Systems Corp,11,8791654.32,2020-10-17,2025-02-25,2021-06-30,CRE,,,,,,,,,Industrial,Indianapolis,872441.5,12712264.74,1.32,69.16
F0163_03,Global Systems Corp,11,9608378.19,2020-10-17,2025-02-25,2021-09-30,CRE,,,,,,,,,Industrial,Indianapolis,792215.69,12059615.64,1.33,79.67
F0163_03,Global Systems Corp,11,9530825.76,2020-10-17,2025-02-25,2021-12-31,CRE,,,,,,,,,Industrial,Indianapolis,774639.27,12033173.81,0.89,79.2
F0163_03,Global Systems Corp,12,7122826.36,2020-10-17,2025-02-25,2022-03-31,CRE,,,,,,,,,Industrial,Indianapolis,772047.61,12013170.9,1.11,59.29
F0163_03,Global Systems Corp,12,9912324.39,2020-10-17,2025-02-25,2022-06-30,CRE,,,,,,,,,Industrial,Indianapolis,842598.04,11983076.21,1.22,82.72
F0163_03,Global Systems Corp,12,9358974.95,2020-10-17,2025-02-25,2022-09-30,CRE,,,,,,,,,Industrial,Indianapolis,779474.35,12481893.27,1.45,74.98
F0163_03,Global Systems Corp,12,8204036.44,2020-10-17,2025-02-25,2022-12-31,CRE,,,,,,,,,Industrial,Indianapolis,828917.82,12588569.88,1.59,65.17
F0163_03,Global Systems Corp,12,8347464.96,2020-10-17,2025-02-25,2023-03-31,CRE,,,,,,,,,Industrial,Indianapolis,845230.16,13824707.41,1.29,60.38
F0163_03,Global Systems Corp,12,10346053.48,2020-10-17,2025-02-25,2023-06-30,CRE,,,,,,,,,Industrial,Indianapolis,829414.13,12740663.57,1.57,81.2
F0163_03,Global Systems Corp,12,8377072.75,2020-10-17,2025-02-25,2023-09-30,CRE,,,,,,,,,Industrial,Indianapolis,947639.17,11821599.85,1.54,70.86
F0163_03,Global Systems Corp,12,9577382.54,2020-10-17,2025-02-25,2023-12-31,CRE,,,,,,,,,Industrial,Indianapolis,754019.92,13066752.7,1.18,73.3
F0163_03,Global Systems Corp,12,10410899.05,2020-10-17,2025-02-25,2024-03-31,CRE,,,,,,,,,Industrial,Indianapolis,627656.43,13092485.55,1.31,79.52
F0163_03,Global Systems Corp,12,8193627.46,2020-10-17,2025-02-25,2024-06-30,CRE,,,,,,,,,Industrial,Indianapolis,789096.88,13132307.13,1.57,62.39
F0163_03,Global Systems Corp,12,9274880.97,2020-10-17,2025-02-25,2024-09-30,CRE,,,,,,,,,Industrial,Indianapolis,832284.23,11569765.3,1.14,80.16
F0163_03,Global Systems Corp,12,9001499.44,2020-10-17,2025-02-25,2024-12-31,CRE,,,,,,,,,Industrial,Indianapolis,794880.64,12164776.65,1.44,74.0
F0163_03,Global Systems Corp,11,9709223.35,2020-10-17,2025-02-25,2025-03-31,CRE,,,,,,,,,Industrial,Indianapolis,759394.01,11833290.81,1.62,82.05
F0163_03,Global Systems Corp,11,8495354.23,2020-10-17,2025-02-25,2025-06-30,CRE,,,,,,,,,Industrial,Indianapolis,797800.2,13264289.19,1.38,64.05
F0163_03,Global Systems Corp,12,7992875.38,2020-10-17,2025-02-25,2025-09-30,CRE,,,,,,,,,Industrial,Indianapolis,794797.75,12550124.87,1.32,63.69
F0164_01,Holdings Corp Technologies,8,9962849.91,2021-04-30,2023-12-04,2021-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,1276158.62,23218463.57,1.34,42.91
F0164_01,Holdings Corp Technologies,8,9738761.51,2021-04-30,2023-12-04,2021-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1414515.72,22147962.71,1.24,43.97
F0164_01,Holdings Corp Technologies,8,8803001.53,2021-04-30,2023-12-04,2021-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,1339982.54,22094521.0,1.22,39.84
F0164_01,Holdings Corp Technologies,8,9634901.63,2021-04-30,2023-12-04,2022-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,1466956.44,22007603.89,1.21,43.78
F0164_01,Holdings Corp Technologies,8,10613571.23,2021-04-30,2023-12-04,2022-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,1230231.58,20602081.73,0.9,51.52
F0164_01,Holdings Corp Technologies,8,9529891.79,2021-04-30,2023-12-04,2022-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1377969.13,23494550.82,1.4,40.56
F0164_01,Holdings Corp Technologies,8,9662778.21,2021-04-30,2023-12-04,2022-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,1119377.59,23145128.23,1.14,41.75
F0164_01,Holdings Corp Technologies,8,8903369.48,2021-04-30,2023-12-04,2023-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,1196800.83,23168286.74,1.08,38.43
F0164_01,Holdings Corp Technologies,7,9216356.55,2021-04-30,2023-12-04,2023-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,1365221.51,23836725.9,0.88,38.66
F0164_01,Holdings Corp Technologies,7,11641019.96,2021-04-30,2023-12-04,2023-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1459625.32,22150367.17,1.28,52.55
F0164_01,Holdings Corp Technologies,7,9446270.37,2021-04-30,2023-12-04,2023-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,1535796.68,22676889.24,1.27,41.66
F0164_01,Holdings Corp Technologies,7,10098757.77,2021-04-30,2023-12-04,2024-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,1298641.09,23505069.92,1.34,42.96
F0164_01,Holdings Corp Technologies,7,10245948.38,2021-04-30,2023-12-04,2024-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,1301684.88,21737059.78,1.12,47.14
F0164_01,Holdings Corp Technologies,7,8220864.9,2021-04-30,2023-12-04,2024-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1284026.47,22838128.64,1.47,36.0
F0164_01,Holdings Corp Technologies,7,9615361.62,2021-04-30,2023-12-04,2024-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,1451595.42,24080246.46,1.07,39.93
F0164_01,Holdings Corp Technologies,7,9506706.5,2021-04-30,2023-12-04,2025-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,1317088.83,23176147.47,0.98,41.02
F0164_01,Holdings Corp Technologies,7,9934767.91,2021-04-30,2023-12-04,2025-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,1289445.32,23839810.53,1.19,41.67
F0164_01,Holdings Corp Technologies,7,9314273.01,2021-04-30,2023-12-04,2025-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1468456.17,24778951.48,1.11,37.59
F0164_02,Holdings Corp Technologies,8,18928295.62,2023-11-14,2029-01-18,2023-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,2107235.76,29415838.75,2.39,64.35
F0164_02,Holdings Corp Technologies,6,23078964.14,2023-11-14,2029-01-18,2024-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,2446944.53,28191692.95,2.8,81.86
F0164_02,Holdings Corp Technologies,6,20058934.05,2023-11-14,2029-01-18,2024-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,2370071.24,25697101.06,2.47,78.06
F0164_02,Holdings Corp Technologies,6,22845048.03,2023-11-14,2029-01-18,2024-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,2304604.99,25590613.13,2.54,89.27
F0164_02,Holdings Corp Technologies,6,22336719.71,2023-11-14,2029-01-18,2024-12-31,CRE,,,,,,,,,Multifamily,Los Angeles,2236042.69,28153784.03,2.02,79.34
F0164_02,Holdings Corp Technologies,6,21200075.53,2023-11-14,2029-01-18,2025-03-31,CRE,,,,,,,,,Multifamily,Los Angeles,1983040.84,32485744.36,2.4,65.26
F0164_02,Holdings Corp Technologies,6,18749203.69,2023-11-14,2029-01-18,2025-06-30,CRE,,,,,,,,,Multifamily,Los Angeles,2205779.59,28877467.14,2.58,64.93
F0164_02,Holdings Corp Technologies,6,19546213.36,2023-11-14,2029-01-18,2025-09-30,CRE,,,,,,,,,Multifamily,Los Angeles,1758776.15,26894388.56,2.55,72.68
F0165_01,Enterprise Solutions Holdings,10,3651611.24,2021-07-11,2026-05-19,2021-09-30,CRE,,,,,,,,,Multifamily,San Jose,573079.02,5478339.79,1.67,66.66
F0165_01,Enterprise Solutions Holdings,10,3845354.27,2021-07-11,2026-05-19,2021-12-31,CRE,,,,,,,,,Multifamily,San Jose,565763.79,5576489.5,1.42,68.96
F0165_01,Enterprise Solutions Holdings,10,3752598.27,2021-07-11,2026-05-19,2022-03-31,CRE,,,,,,,,,Multifamily,San Jose,504950.22,4966119.47,1.5,75.56
F0165_01,Enterprise Solutions Holdings,10,3653262.67,2021-07-11,2026-05-19,2022-06-30,CRE,,,,,,,,,Multifamily,San Jose,564481.06,5398730.4,1.52,67.67
F0165_01,Enterprise Solutions Holdings,10,3143965.13,2021-07-11,2026-05-19,2022-09-30,CRE,,,,,,,,,Multifamily,San Jose,516871.59,5207672.34,1.41,60.37
F0165_01,Enterprise Solutions Holdings,10,3666677.45,2021-07-11,2026-05-19,2022-12-31,CRE,,,,,,,,,Multifamily,San Jose,493805.66,5354038.76,1.37,68.48
F0165_01,Enterprise Solutions Holdings,9,3735573.46,2021-07-11,2026-05-19,2023-03-31,CRE,,,,,,,,,Multifamily,San Jose,513746.19,5065201.14,1.69,73.75
F0165_01,Enterprise Solutions Holdings,9,3221103.12,2021-07-11,2026-05-19,2023-06-30,CRE,,,,,,,,,Multifamily,San Jose,536204.42,5324574.71,1.34,60.5
F0165_01,Enterprise Solutions Holdings,8,3951423.76,2021-07-11,2026-05-19,2023-09-30,CRE,,,,,,,,,Multifamily,San Jose,559063.73,5403115.56,1.72,73.13
F0165_01,Enterprise Solutions Holdings,8,3236239.77,2021-07-11,2026-05-19,2023-12-31,CRE,,,,,,,,,Multifamily,San Jose,598550.59,5346667.88,1.58,60.53
F0165_01,Enterprise Solutions Holdings,8,3311798.47,2021-07-11,2026-05-19,2024-03-31,CRE,,,,,,,,,Multifamily,San Jose,465249.15,4746052.09,1.81,69.78
F0165_01,Enterprise Solutions Holdings,8,3346756.96,2021-07-11,2026-05-19,2024-06-30,CRE,,,,,,,,,Multifamily,San Jose,448615.79,4813919.64,1.53,69.52
F0165_01,Enterprise Solutions Holdings,8,3346649.96,2021-07-11,2026-05-19,2024-09-30,CRE,,,,,,,,,Multifamily,San Jose,535039.78,5300789.66,1.52,63.13
F0165_01,Enterprise Solutions Holdings,8,3233282.7,2021-07-11,2026-05-19,2024-12-31,CRE,,,,,,,,,Multifamily,San Jose,487740.91,5602048.57,1.32,57.72
F0165_01,Enterprise Solutions Holdings,7,3601823.25,2021-07-11,2026-05-19,2025-03-31,CRE,,,,,,,,,Multifamily,San Jose,536679.73,5133714.13,1.52,70.16
F0165_01,Enterprise Solutions Holdings,7,3442853.59,2021-07-11,2026-05-19,2025-06-30,CRE,,,,,,,,,Multifamily,San Jose,564753.09,5510214.08,1.75,62.48
F0165_01,Enterprise Solutions Holdings,7,3417706.25,2021-07-11,2026-05-19,2025-09-30,CRE,,,,,,,,,Multifamily,San Jose,481414.72,4870501.65,1.94,70.17
F0165_02,Enterprise Solutions Holdings,14,14988252.85,2023-01-10,2027-09-11,2023-03-31,CRE,,,,,,,,,Multifamily,San Jose,1591679.45,22261400.2,2.01,67.33
F0165_02,Enterprise Solutions Holdings,14,11233624.11,2023-01-10,2027-09-11,2023-06-30,CRE,,,,,,,,,Multifamily,San Jose,1811506.35,23574256.14,2.18,47.65
F0165_02,Enterprise Solutions Holdings,14,16893956.84,2023-01-10,2027-09-11,2023-09-30,CRE,,,,,,,,,Multifamily,San Jose,1879345.77,24130100.88,1.99,70.01
F0165_02,Enterprise Solutions Holdings,14,15176371.93,2023-01-10,2027-09-11,2023-12-31,CRE,,,,,,,,,Multifamily,San Jose,1426314.45,23809651.03,1.94,63.74
F0165_02,Enterprise Solutions Holdings,15,13806699.36,2023-01-10,2027-09-11,2024-03-31,CRE,,,,,,,,,Multifamily,San Jose,1857558.63,23648813.18,2.49,58.38
F0165_02,Enterprise Solutions Holdings,14,15669584.21,2023-01-10,2027-09-11,2024-06-30,CRE,,,,,,,,,Multifamily,San Jose,1831069.15,23476919.44,2.28,66.74
F0165_02,Enterprise Solutions Holdings,14,14304707.17,2023-01-10,2027-09-11,2024-09-30,CRE,,,,,,,,,Multifamily,San Jose,1673537.07,26288950.35,1.82,54.41
F0165_02,Enterprise Solutions Holdings,15,12638686.82,2023-01-10,2027-09-11,2024-12-31,CRE,,,,,,,,,Multifamily,San Jose,1830967.97,25516167.62,1.82,49.53
F0165_02,Enterprise Solutions Holdings,15,14128278.08,2023-01-10,2027-09-11,2025-03-31,CRE,,,,,,,,,Multifamily,San Jose,1805355.97,22943055.76,1.87,61.58
F0165_02,Enterprise Solutions Holdings,15,13920294.07,2023-01-10,2027-09-11,2025-06-30,CRE,,,,,,,,,Multifamily,San Jose,1724786.63,24159078.48,2.35,57.62
F0165_02,Enterprise Solutions Holdings,15,14952211.41,2023-01-10,2027-09-11,2025-09-30,CRE,,,,,,,,,Multifamily,San Jose,1796867.17,24613446.03,1.88,60.75
F0166_01,International Solutions Systems,10,5505996.71,2023-11-04,2026-02-28,2023-12-31,CRE,,,,,,,,,Office,New York,512268.87,8784564.84,1.69,62.68
F0166_01,International Solutions Systems,10,6075473.34,2023-11-04,2026-02-28,2024-03-31,CRE,,,,,,,,,Office,New York,644245.91,8089109.95,1.87,75.11
F0166_01,International Solutions Systems,11,4967741.87,2023-11-04,2026-02-28,2024-06-30,CRE,,,,,,,,,Office,New York,567459.71,8799350.24,1.68,56.46
F0166_01,International Solutions Systems,11,6115287.69,2023-11-04,2026-02-28,2024-09-30,CRE,,,,,,,,,Office,New York,578273.58,8695113.35,1.86,70.33
F0166_01,International Solutions Systems,10,5924354.36,2023-11-04,2026-02-28,2024-12-31,CRE,,,,,,,,,Office,New York,672981.94,8887806.47,1.38,66.66
F0166_01,International Solutions Systems,10,6168894.71,2023-11-04,2026-02-28,2025-03-31,CRE,,,,,,,,,Office,New York,550849.21,8505011.66,1.92,72.53
F0166_01,International Solutions Systems,10,6281821.4,2023-11-04,2026-02-28,2025-06-30,CRE,,,,,,,,,Office,New York,675145.22,7438736.05,1.78,84.45
F0166_01,International Solutions Systems,10,6874305.16,2023-11-04,2026-02-28,2025-09-30,CRE,,,,,,,,,Office,New York,572300.89,8484085.21,1.65,81.03
F0167_01,Holdings Industries Ltd,11,8068990.08,2024-04-07,2026-10-01,2024-06-30,CRE,,,,,,,,,Mixed Use,Houston,769105.82,12401111.47,2.59,65.07
F0167_01,Holdings Industries Ltd,11,7478124.89,2024-04-07,2026-10-01,2024-09-30,CRE,,,,,,,,,Mixed Use,Houston,798278.9,12507579.38,1.93,59.79
F0167_01,Holdings Industries Ltd,11,6923548.86,2024-04-07,2026-10-01,2024-12-31,CRE,,,,,,,,,Mixed Use,Houston,784449.78,13004270.57,2.74,53.24
F0167_01,Holdings Industries Ltd,12,8097423.41,2024-04-07,2026-10-01,2025-03-31,CRE,,,,,,,,,Mixed Use,Houston,864524.35,11706559.04,2.47,69.17
F0167_01,Holdings Industries Ltd,12,8668617.26,2024-04-07,2026-10-01,2025-06-30,CRE,,,,,,,,,Mixed Use,Houston,805245.75,12340918.88,2.56,70.24
F0167_01,Holdings Industries Ltd,12,6791592.83,2024-04-07,2026-10-01,2025-09-30,CRE,,,,,,,,,Mixed Use,Houston,651666.73,12442690.14,2.41,54.58
F0167_02,Holdings Industries Ltd,10,2419368.42,2022-10-23,2028-05-31,2022-12-31,CRE,,,,,,,,,Mixed Use,Houston,251947.66,3982879.84,2.43,60.74
F0167_02,Holdings Industries Ltd,10,2378231.48,2022-10-23,2028-05-31,2023-03-31,CRE,,,,,,,,,Mixed Use,Houston,234938.46,3921724.25,2.35,60.64
F0167_02,Holdings Industries Ltd,9,2279571.44,2022-10-23,2028-05-31,2023-06-30,CRE,,,,,,,,,Mixed Use,Houston,283420.4,3622557.29,2.24,62.93
F0167_02,Holdings Industries Ltd,9,2349236.31,2022-10-23,2028-05-31,2023-09-30,CRE,,,,,,,,,Mixed Use,Houston,266278.95,3688478.74,2.22,63.69
F0167_02,Holdings Industries Ltd,9,2254684.4,2022-10-23,2028-05-31,2023-12-31,CRE,,,,,,,,,Mixed Use,Houston,231659.91,3987805.48,2.6,56.54
F0167_02,Holdings Industries Ltd,9,2852785.65,2022-10-23,2028-05-31,2024-03-31,CRE,,,,,,,,,Mixed Use,Houston,260827.96,3653665.34,2.48,78.08
F0167_02,Holdings Industries Ltd,9,2158524.34,2022-10-23,2028-05-31,2024-06-30,CRE,,,,,,,,,Mixed Use,Houston,269004.55,3496358.64,2.41,61.74
F0167_02,Holdings Industries Ltd,10,2404467.96,2022-10-23,2028-05-31,2024-09-30,CRE,,,,,,,,,Mixed Use,Houston,261542.19,3782468.46,2.32,63.57
F0167_02,Holdings Industries Ltd,10,2099473.71,2022-10-23,2028-05-31,2024-12-31,CRE,,,,,,,,,Mixed Use,Houston,261966.19,3773280.41,2.37,55.64
F0167_02,Holdings Industries Ltd,10,2353296.36,2022-10-23,2028-05-31,2025-03-31,CRE,,,,,,,,,Mixed Use,Houston,275684.71,3588063.51,2.18,65.59
F0167_02,Holdings Industries Ltd,11,2319082.42,2022-10-23,2028-05-31,2025-06-30,CRE,,,,,,,,,Mixed Use,Houston,240425.43,3508731.55,2.37,66.09
F0167_02,Holdings Industries Ltd,11,2299023.19,2022-10-23,2028-05-31,2025-09-30,CRE,,,,,,,,,Mixed Use,Houston,255898.46,3660104.97,2.56,62.81
F0167_03,Holdings Industries Ltd,9,11728599.19,2023-02-16,2027-08-04,2023-03-31,CRE,,,,,,,,,Mixed Use,Houston,2125751.65,20957946.72,2.41,55.96
F0167_03,Holdings Industries Ltd,8,12383857.11,2023-02-16,2027-08-04,2023-06-30,CRE,,,,,,,,,Mixed Use,Houston,1903290.74,18314151.93,2.0,67.62
F0167_03,Holdings Industries Ltd,8,8744218.87,2023-02-16,2027-08-04,2023-09-30,CRE,,,,,,,,,Mixed Use,Houston,1815598.97,22064049.93,2.13,39.63
F0167_03,Holdings Industries Ltd,9,12318991.2,2023-02-16,2027-08-04,2023-12-31,CRE,,,,,,,,,Mixed Use,Houston,1876470.53,19464579.7,2.21,63.29
F0167_03,Holdings Industries Ltd,9,9284790.82,2023-02-16,2027-08-04,2024-03-31,CRE,,,,,,,,,Mixed Use,Houston,1735068.34,19434100.67,2.23,47.78
F0167_03,Holdings Industries Ltd,8,11702491.52,2023-02-16,2027-08-04,2024-06-30,CRE,,,,,,,,,Mixed Use,Houston,1549064.68,19526218.93,2.09,59.93
